Rainfall_24h_mm,Rainfall_3Day_mm,Rainfall_7Day_mm,Slope_Angle_deg,Elevation_m,Aspect_deg,Soil_Saturation,Vegetation_Cover,NDVI_Index,Distance_to_Water_m,Distance_to_Road_m,Temperature_C,Humidity_percent,Clay_Content_pct,Sand_Content_pct,Silt_Content_pct,Soil_Erosion_Rate_t_ha_yr,Pore_Water_Pressure_kPa,Soil_Moisture_Content,Earthquake_Activity,Landslide
17.649781,113.425986,590.287671,59.399286,100.0,232.456541,0.523553,0.573235,0.436078,89.959454,161.714123,20.169566,100.0,19.183164,32.955746,46.862185,3.38214,94.290297,0.243582,2.465493,0
96.123719,130.074191,719.76043,57.080393,966.676071,267.779568,0.684782,0.699208,0.64133,224.667866,465.07376,32.70026,100.0,35.805813,31.600662,31.572298,9.946011,145.804575,0.221565,0.079977,0
134.708903,182.574516,302.297187,10.830137,693.14851,258.945308,0.37321,0.575389,0.681536,203.179651,361.204137,20.633258,100.0,16.199192,18.615507,60.0,2.523016,53.375577,0.282062,0.13035,0
51.451066,86.746467,240.340272,26.778202,147.697386,248.489734,0.40557,0.678729,0.779464,48.16235,201.69747,38.785489,100.0,44.623159,17.313933,42.607641,5.95803,65.73707,0.249751,0.051058,1
174.966838,277.313607,706.394344,22.354521,1162.9076,178.706563,0.805898,0.596763,0.648422,252.15922,141.121669,25.795383,100.0,45.129832,55.56222,5.0,12.515157,143.077153,0.392259,0.409237,1
203.6754,416.123316,829.180435,12.135046,100.0,204.064949,0.835342,0.313321,0.273377,8.526247,516.424138,16.050719,100.0,26.694683,39.880933,28.05474,5.52118,169.12862,0.347453,0.702174,1
64.826792,192.308035,315.966664,43.213907,381.879514,166.136928,0.365633,0.595731,0.605996,152.941739,229.534809,31.853315,100.0,33.76966,29.17976,34.03,12.086636,89.116216,0.24159,0.724042,0
49.939651,156.90386,442.866338,20.06166,612.390865,142.185059,0.511954,0.65151,0.724563,6.607124,155.258805,21.692278,100.0,17.832527,43.1592,36.003745,3.627466,122.695271,0.202742,1.272274,0
40.672686,138.383088,267.703589,23.967619,1301.111196,97.476506,0.507543,0.533011,0.539472,36.41411,395.584172,12.808452,100.0,25.729163,57.30991,18.880474,1.435273,106.258514,0.273812,0.334493,0
34.47248,213.744165,574.914742,9.969738,1547.734184,127.876752,0.638826,0.766029,0.664597,17.258917,116.758612,35.362897,100.0,30.034102,46.179533,20.019319,9.027488,151.582402,0.253335,0.109426,0
110.361032,195.383721,378.844501,32.388216,1451.391124,154.270662,0.448081,0.430737,0.383136,53.341196,117.130203,40.0,100.0,14.532755,59.59069,29.108265,3.702905,140.4164,0.188637,0.177966,0
30.601361,58.059981,201.460179,13.699233,823.363105,208.576586,0.37853,0.304491,0.449005,37.573679,119.932188,27.179724,100.0,49.735365,42.111871,13.244252,0.0,86.358127,0.210397,0.195584,0
25.645326,222.692157,525.347709,28.764973,100.0,179.955035,0.55135,0.382123,0.466283,101.476567,153.480306,27.895278,100.0,33.267132,48.863973,20.489566,0.0,140.610088,0.257735,0.05671,0
33.050134,74.024532,266.782483,12.883822,1095.426511,38.861624,0.241428,0.328257,0.338727,241.995711,927.101332,26.805541,100.0,45.453337,34.270989,14.151082,5.634878,75.79854,0.245807,0.914684,0
65.336444,89.318809,386.969115,57.461744,1635.28687,122.390516,0.47484,0.152638,0.141919,166.238763,32.475092,27.742137,100.0,29.75903,57.158756,10.554373,3.497293,106.402271,0.16147,0.21816,0
69.069844,192.525066,277.303208,12.974039,1516.895204,135.429649,0.352742,0.316671,0.211951,59.074098,25.524331,22.185943,100.0,24.060205,64.97346,10.186349,2.976792,72.92916,0.230386,0.821599,0
106.024422,121.52615,220.473083,33.703793,1131.474505,254.493347,0.265542,0.497957,0.498766,30.723417,90.728684,23.986789,100.0,32.83525,41.010699,24.541177,5.134306,72.063078,0.226774,1.024149,0
60.577665,159.595347,332.127063,15.83389,305.248618,119.84115,0.436682,0.648812,0.605675,958.001273,310.194844,22.86679,100.0,42.208206,17.423526,37.609674,9.161018,88.467584,0.199484,2.229008,0
16.05104,128.642412,235.728872,9.199899,637.346498,2.864094,0.119114,0.3169,0.491876,156.371893,597.473988,24.044075,100.0,24.300772,39.974777,33.320211,5.040693,57.219617,0.107919,0.070511,0
48.052651,185.791191,321.106145,16.126974,1866.907199,30.361184,0.318874,0.478007,0.509811,70.497219,567.929646,16.794164,100.0,34.559897,36.534008,29.178676,6.331598,92.214094,0.227938,0.301852,0
66.65866,194.796906,370.529487,8.012576,191.635233,178.91943,0.327081,0.750936,0.695025,403.573532,461.010993,29.830476,100.0,25.244263,48.777399,24.419358,5.692431,81.914111,0.148788,0.360496,0
38.505448,70.559231,187.468715,12.666856,326.079386,67.858382,0.181863,0.704384,0.553305,40.515481,38.85292,24.657727,96.46258,10.0,32.340775,56.713189,1.959429,65.054546,0.14495,0.251146,0
83.642091,263.169163,729.900275,32.141629,1371.275776,178.064068,0.705017,0.331607,0.438779,44.289041,143.728949,28.317245,100.0,27.758087,39.651726,34.733559,2.196103,146.963757,0.320548,0.295372,0
3.880699,100.531621,202.4723,40.849854,684.420378,206.713934,0.1811,0.471135,0.484866,116.04818,675.785267,27.025311,100.0,33.141539,47.578968,12.459301,0.0,62.828795,0.162548,0.872086,0
60.12592,135.082763,304.062676,9.80369,309.122439,336.037645,0.52615,0.113392,0.254322,6.038017,4.017534,10.420938,100.0,31.747316,27.518884,35.89335,5.242968,94.891852,0.272507,1.904032,0
153.985253,188.140929,359.698546,29.256024,1663.985589,236.008773,0.45091,0.526278,0.542588,185.395919,67.501229,26.754429,100.0,28.580611,43.083022,26.8721,5.695244,83.045753,0.233117,0.103698,0
131.996938,336.965944,535.431973,36.968586,1130.527989,11.17466,0.47568,0.480105,0.396771,89.564928,18.639609,28.994671,100.0,32.73621,41.763591,24.266027,10.801036,147.571843,0.244736,0.810103,0
73.200948,265.017622,408.306684,17.882412,709.099418,137.062987,0.273017,0.887714,0.813864,189.284078,96.727219,18.925597,100.0,24.604993,10.0,60.0,3.749367,103.954749,0.153746,1.044626,0
68.554388,135.182937,454.602531,25.464313,327.112582,285.644509,0.428068,0.767789,0.77169,207.829032,661.718454,24.047291,100.0,37.164073,35.758246,27.116856,7.200598,105.44597,0.269801,0.95068,1
92.786911,231.033299,563.267478,8.950918,1923.703282,93.802484,0.545806,0.066017,0.08669,105.251826,698.179312,21.994101,100.0,26.783512,14.421069,57.669168,11.033094,112.355777,0.281402,0.132788,0
25.940364,188.303035,307.903207,17.107209,887.774091,332.990306,0.298223,0.973471,0.765406,84.530536,23.903528,26.421194,100.0,40.694006,60.152043,5.0,11.703582,69.606914,0.191106,3.241747,0
124.493706,205.970709,554.885508,30.671411,1598.664031,190.443855,0.825901,0.304133,0.321561,181.992584,87.452161,23.152099,100.0,16.420746,28.364305,52.121364,6.173701,144.6936,0.446161,1.32353,1
171.363111,364.626903,480.124182,59.47432,1346.816772,33.281169,0.342686,0.599632,0.643707,60.331466,351.347746,13.614498,100.0,32.613082,30.648711,37.029118,12.566201,105.875137,0.241159,1.235052,1
59.862908,259.919623,429.385477,59.794578,639.549219,87.001394,0.470081,0.0,0.021237,275.708149,167.394451,18.157215,100.0,37.048036,50.749274,11.411255,0.448927,122.878211,0.218679,0.05163,0
73.142053,93.588158,276.498658,58.879192,643.529443,326.267712,0.322031,0.538788,0.65629,267.582128,10.19049,27.758252,100.0,45.375486,10.0,44.44246,3.182792,70.746812,0.302329,1.77586,0
107.074592,265.331932,339.973944,28.269751,1623.157449,356.92551,0.364065,0.82589,0.790844,493.484992,194.192448,26.697182,100.0,25.762857,19.132493,54.122333,6.573396,124.172018,0.188338,0.4275,0
35.373029,103.353703,214.498857,9.437421,1631.258666,310.685721,0.1,0.73548,0.683664,154.637933,64.879857,38.366521,100.0,44.50117,58.401904,5.0,6.110793,20.0,0.245501,0.26701,0
175.179413,225.434773,282.709872,22.796539,100.0,115.443606,0.336026,0.45101,0.402009,265.249546,767.909766,24.19214,100.0,36.420851,36.973421,27.720286,5.149677,105.226757,0.1,0.175199,1
226.550808,242.462081,440.265538,18.074291,1174.89013,276.774845,0.492266,0.712047,0.65017,57.122173,1500.0,13.767703,100.0,50.613033,14.302744,31.701685,4.991148,116.287302,0.227849,0.435208,0
98.537963,204.844479,283.528083,5.776962,839.392598,80.001952,0.411968,0.59942,0.64719,488.358137,35.508439,32.760363,100.0,15.424977,25.525958,60.0,1.18595,103.360579,0.219113,0.236725,0
184.857345,264.65212,708.149724,10.237849,383.338419,138.428023,0.750248,0.188088,0.20136,68.271366,45.248815,30.298048,100.0,34.18421,16.356082,50.969685,10.011385,115.893549,0.334182,1.139315,0
22.773817,88.132386,218.622005,29.925556,1030.873047,250.980526,0.407654,0.438398,0.346366,100.004983,270.878917,19.440446,100.0,31.174285,27.157589,40.606289,4.633112,78.914725,0.208624,0.356263,0
81.543246,246.870775,539.119223,23.681436,225.201605,348.804482,0.35363,0.69816,0.735887,40.769356,101.911154,29.107876,100.0,33.358888,31.732742,37.223957,6.511005,79.621377,0.22971,0.105575,0
8.859269,580.711415,861.055613,14.919455,666.772323,158.11138,0.8084,0.592043,0.637109,33.347328,353.737846,25.936216,100.0,41.150902,65.888782,5.0,3.939763,200.0,0.337102,0.311849,0
48.06329,187.273906,297.66238,44.385498,500.763134,178.501112,0.603464,0.50422,0.424748,16.035051,180.216394,18.921718,100.0,46.891638,20.424283,33.24289,7.976769,119.930247,0.295822,0.561401,0
48.98267,128.519539,261.543098,24.641358,650.104368,79.26067,0.428321,0.081566,0.145371,15.820118,661.418193,25.932814,100.0,35.176542,15.597437,45.87443,4.405551,68.54485,0.246015,0.204456,0
39.132022,236.482339,368.583139,51.852732,864.260753,145.160187,0.267952,0.66915,0.760819,58.738278,51.702357,20.652637,100.0,13.891385,33.185687,55.245423,7.51585,88.644563,0.335167,1.219708,0
23.176347,66.580597,282.581085,18.253744,392.216669,22.686699,0.349008,0.155337,0.239436,1470.221416,524.043618,15.443023,100.0,27.387756,38.344112,35.385382,4.697973,93.704486,0.282445,0.821645,0
97.745797,166.250653,899.947106,34.611642,1686.589514,309.090922,0.760214,0.878059,0.661983,193.56905,192.853365,23.114327,100.0,60.0,32.424073,7.567455,0.0,160.732298,0.377527,0.088583,0
32.918938,144.53587,353.89521,15.127657,1146.641617,8.400452,0.357657,0.479716,0.399298,558.322769,658.960442,28.108234,100.0,21.053084,36.856879,43.683164,5.747042,87.462807,0.279595,1.680013,0
97.822247,210.311246,336.288327,32.241534,1797.281514,246.06885,0.585811,0.621195,0.571568,200.241234,421.014379,23.869751,100.0,33.527306,63.747235,5.0,6.987021,140.162564,0.176209,0.479223,0
63.327721,246.530524,467.714433,13.385658,819.960015,98.359813,0.593407,0.445461,0.520668,45.191028,1196.142539,20.300195,100.0,39.558521,20.110062,42.773801,4.282662,118.576573,0.214121,0.433652,0
85.203436,348.387936,427.377243,13.886824,625.605019,171.399396,0.311276,0.498408,0.4586,469.020541,210.191018,27.412317,100.0,42.514843,34.65574,20.526398,0.611151,105.890738,0.178892,0.852207,0
42.508618,222.75249,325.262119,38.672286,1779.207807,101.361038,0.299951,0.803759,0.668278,211.698582,496.841108,22.872366,100.0,24.904062,60.479925,19.716074,3.955786,94.219463,0.131898,0.731046,0
62.836821,327.547045,775.429445,19.508232,610.97013,144.02544,0.759196,0.409615,0.38078,611.114278,358.978505,18.776273,100.0,47.422416,65.548033,5.0,3.900191,166.654238,0.37391,2.024454,1
254.041108,526.618429,679.539169,14.480197,810.853989,196.840039,0.651175,0.66879,0.757304,312.303158,108.510669,25.534725,100.0,44.976859,43.407772,7.764917,0.0,164.443974,0.352985,0.278668,0
83.078133,206.347244,305.601776,56.137254,1260.023705,230.721628,0.391084,0.412842,0.370135,179.27531,273.76476,22.815553,100.0,36.361852,10.0,60.0,7.351922,85.058842,0.206964,2.696745,1
175.527936,265.25831,334.40875,7.365179,281.137096,338.503012,0.306811,0.611345,0.62419,705.945425,212.611527,35.194163,100.0,21.465802,50.585322,29.999689,5.751172,83.224982,0.149124,0.15068,0
169.23626,323.437841,497.775894,36.083146,1255.647342,119.592325,0.486487,0.51796,0.507016,198.512002,116.584676,29.509154,100.0,25.365635,51.532058,19.993711,9.943013,141.545277,0.319873,0.583111,0
19.125932,41.870474,114.844801,35.154511,1191.673533,210.548705,0.119018,0.465038,0.542329,106.884094,125.026003,29.009129,77.236243,24.218831,43.703887,32.861869,3.266464,31.000562,0.1,0.170238,0
168.891564,351.572891,716.768825,18.783488,1534.662659,324.619973,0.672491,0.477208,0.538174,165.1751,303.589672,13.553828,100.0,28.827581,31.263651,42.951598,5.96558,150.522837,0.301095,2.239044,0
62.803588,230.18745,509.829638,29.902446,1345.022252,104.483451,0.603745,0.517725,0.555562,337.082102,97.740861,28.583301,100.0,46.631705,26.544055,17.546599,4.973785,143.453238,0.241429,0.286252,0
48.927257,90.99442,212.615566,9.825578,1549.989176,311.417993,0.310398,0.671445,0.73369,146.190577,161.960974,29.524528,100.0,34.702044,52.922503,12.884383,0.0,55.154199,0.186366,2.88833,0
26.743364,274.475937,783.66786,44.669858,844.78905,344.719835,0.695987,0.358838,0.363563,383.230009,201.672769,14.328026,100.0,38.309514,44.771267,16.942277,2.545444,139.209328,0.306395,0.699452,0
19.277105,223.805209,356.004649,17.193343,468.664841,305.097734,0.515834,0.462257,0.516966,573.63222,212.862756,19.007175,100.0,33.203629,55.770265,11.160853,3.617866,92.048254,0.250837,0.001081,1
95.759032,243.875002,396.648661,15.636195,1954.992707,205.14978,0.543525,0.323538,0.192596,49.169417,306.014932,19.528269,100.0,48.239957,33.876595,13.107609,0.0,157.472023,0.284455,0.205643,1
18.537037,107.317542,211.507343,22.318316,136.652192,259.961594,0.27967,0.686606,0.647275,6.905427,123.502513,30.498692,100.0,14.272397,45.698949,39.233685,2.866843,67.641099,0.274932,1.151519,0
98.767661,352.535659,617.327248,54.630346,186.743461,173.183713,0.598922,0.598545,0.537891,23.466476,102.22615,31.342391,100.0,10.0,21.320766,60.0,4.779823,154.155052,0.344102,0.131911,1
5.236341,30.006033,108.955625,48.805666,1182.56402,215.01209,0.368866,0.77368,0.784804,93.753508,454.678877,19.581468,42.442948,30.910272,62.965594,7.200173,1.544079,111.148278,0.194234,1.442607,0
28.955671,125.335429,251.141348,57.079076,1712.493024,350.810664,0.474162,0.0,0.111586,720.234317,205.9078,17.082447,100.0,31.185429,66.780132,5.0,8.367164,83.232816,0.219657,0.998446,0
55.610589,215.147641,327.867183,40.857929,994.775423,90.4034,0.227191,0.82068,0.753532,472.699644,164.562038,11.191518,100.0,30.860623,37.748156,31.934969,0.450481,73.810301,0.181192,0.466963,0
68.88799,286.457451,495.010448,41.460683,1399.65185,285.316964,0.640188,0.407033,0.4158,332.249168,233.896304,14.203735,100.0,23.740631,10.0,60.0,3.901218,135.718868,0.227772,1.853264,0
30.461258,231.191967,294.057981,31.401705,100.0,182.243934,0.522328,0.895258,0.861936,53.463873,103.148489,19.728832,100.0,16.971408,57.639125,26.00073,0.0,116.404135,0.156724,0.582798,1
21.216447,60.278167,222.821021,54.785248,650.227519,63.674371,0.355062,0.458007,0.46371,223.691439,365.202664,20.184909,100.0,30.149785,71.255447,5.0,3.784789,79.851578,0.211757,0.780842,0
50.625811,187.618594,552.143971,33.098243,100.0,231.672737,0.52263,0.60746,0.785592,6.952626,220.875923,23.966678,100.0,27.27731,32.695572,40.020242,0.0,138.278601,0.258043,1.590642,0
39.981475,153.674512,225.129249,24.528304,1290.205479,285.273686,0.256791,0.778762,0.813194,51.069722,37.9867,27.584865,100.0,33.912819,32.504233,34.09965,4.520563,82.560993,0.240835,2.341495,0
44.551877,65.50181,339.866062,40.220626,126.384337,204.752095,0.559948,0.744995,0.811106,175.814379,156.671352,25.396401,100.0,38.930433,32.563852,32.594247,9.516691,135.303178,0.268791,0.460036,0
102.486747,138.608596,449.055887,35.037672,261.090577,301.475808,0.56524,0.840037,0.823427,44.317229,501.297693,20.019221,100.0,44.233352,33.523561,23.077715,5.314323,119.951057,0.318212,0.350409,0
150.663756,166.683984,323.915877,11.82109,1157.012602,131.712701,0.430054,0.619712,0.583054,225.184616,254.585739,23.38381,100.0,40.408371,55.791978,5.938098,6.532019,92.671112,0.254765,0.613636,0
48.250335,69.112715,98.527905,26.599898,1430.912176,328.956588,0.417027,0.789192,0.616817,300.509038,415.967938,19.046465,95.757298,31.102276,46.165021,24.927341,1.128885,106.238452,0.225004,0.47574,0
102.562371,141.669939,409.008525,22.232898,820.515946,233.395236,0.346886,0.652204,0.614865,332.113393,45.80452,21.336068,100.0,36.379246,20.895261,42.656861,2.964907,77.215941,0.145724,3.952917,1
41.075068,132.23259,489.351868,51.575858,1185.086252,289.137357,0.506874,0.54999,0.594822,218.60294,172.745024,22.476023,100.0,18.4809,33.615267,49.766491,7.927043,110.439242,0.254503,1.259812,0
38.318119,133.32575,617.936204,25.836341,1168.894083,98.274645,0.644246,0.508615,0.54245,15.303189,283.504174,28.551899,100.0,22.169031,42.828057,36.389788,0.622206,138.426744,0.24698,3.533533,0
50.369288,184.259328,371.723717,50.185538,792.28657,160.606192,0.394806,0.478377,0.437123,18.583498,43.474144,29.469225,100.0,50.189501,27.890077,16.816982,2.393489,110.922131,0.183206,0.602939,0
135.28709,195.536131,239.807477,29.331428,352.647259,327.462268,0.1198,0.648263,0.580672,28.178387,18.978499,19.022238,100.0,42.881881,45.031038,13.933037,0.0,56.459889,0.1,2.284852,0
14.343334,239.622297,504.095061,46.442531,1182.445703,18.322398,0.628868,0.464203,0.563863,187.109251,107.810686,24.108915,100.0,15.329551,39.977757,47.832318,0.650827,149.384133,0.360995,0.021845,0
12.16992,204.674351,255.458738,12.440506,1206.547845,145.433417,0.242019,0.749821,0.769608,660.433689,39.425081,28.270428,100.0,23.758199,55.870361,21.657166,0.120911,66.723099,0.158916,1.042225,0
198.83276,328.795661,568.583579,55.855762,1347.012202,280.914717,0.506383,0.74508,0.757462,146.413864,165.649225,23.17789,100.0,51.806406,50.045522,5.0,3.720285,123.823111,0.206995,0.446754,1
29.584774,320.132127,613.637956,31.430794,1056.033212,267.773288,0.585687,0.672002,0.801243,454.254811,241.561608,21.854942,100.0,22.989241,30.793946,43.686612,3.714794,147.686525,0.223124,0.402203,0
56.278077,178.081253,549.463355,19.288904,315.750043,306.584219,0.544021,0.566045,0.508431,5.0,182.776113,30.029862,100.0,11.141048,38.683835,47.789932,5.114927,119.661728,0.319883,1.425461,0
44.231764,72.549196,200.092969,18.281928,1245.170081,266.18052,0.257928,0.561667,0.543659,138.578637,683.384025,27.86493,98.063462,25.843218,25.742032,49.373522,0.433056,55.593213,0.208213,0.106199,0
172.402607,328.740956,416.529117,19.579251,899.30946,340.953174,0.550421,0.594585,0.610297,268.56883,584.274279,23.765257,100.0,26.129749,71.023192,5.298387,6.901651,148.43762,0.208195,0.854097,0
134.320196,242.985696,432.49179,25.16983,658.631278,179.37344,0.584503,0.771462,0.751987,118.366309,259.889845,18.461011,100.0,44.132985,48.872184,5.0,4.329193,135.11115,0.313559,0.444215,0
20.980289,94.719439,157.505264,44.463574,752.682081,224.744341,0.207945,0.812576,0.760309,530.653691,175.717852,14.501391,100.0,41.088131,15.700285,41.946268,10.713488,38.375335,0.121599,0.030485,0
69.364784,151.401296,288.941879,57.228167,554.871411,305.174073,0.285786,0.784539,0.629818,121.819091,312.125008,25.12403,100.0,26.488189,34.227714,39.225487,0.284364,84.369599,0.218848,0.429843,0
83.991115,224.626816,335.65917,41.797059,1344.421889,252.608742,0.372469,0.235783,0.183398,7.215387,234.794042,27.668113,100.0,31.132243,11.9853,57.479547,9.557701,106.117215,0.132683,0.050086,0
100.404299,226.84925,555.595578,35.094145,190.942633,36.740419,0.48289,0.713999,0.805601,58.232702,698.320179,17.685529,100.0,35.10314,31.192534,31.126777,7.547681,114.422036,0.249242,0.303353,0
7.59132,337.666324,762.282093,29.672879,403.257033,132.118723,0.745104,0.896592,0.670988,81.823885,139.348474,29.932684,100.0,39.895581,39.226355,20.745478,0.0,169.314107,0.35762,0.349147,0
12.132345,127.468254,379.939683,50.550696,735.613558,198.932687,0.328336,0.646346,0.736136,216.52562,763.611621,21.9756,100.0,27.853153,51.789195,20.689563,4.815153,99.752739,0.271502,0.184666,0
105.773828,227.627429,531.135367,51.731146,1706.875424,271.698316,0.764187,0.571793,0.540616,285.833959,854.154666,13.552058,100.0,35.185486,54.061022,10.419498,8.365016,131.282673,0.311474,0.986766,1
17.982337,125.663706,316.073948,21.117072,1427.140275,195.684325,0.381455,0.558074,0.574625,137.167127,173.291999,26.940531,100.0,47.710184,16.083831,37.061281,7.661892,102.861456,0.16375,0.002531,0
82.913454,189.528217,369.951889,57.438114,100.0,279.917727,0.360676,0.500583,0.510063,284.450983,61.053351,23.428188,100.0,30.385247,40.810838,28.311606,8.346724,56.215409,0.145623,1.178341,0
22.180483,63.527168,115.71709,26.731345,1575.673544,301.539412,0.268946,0.333024,0.302689,761.733458,195.135479,23.118578,90.951445,33.527074,43.129384,24.086002,0.0,55.765392,0.128761,0.017662,1
13.073855,79.418352,303.633933,49.004294,1574.710108,95.446177,0.234883,0.413852,0.377447,101.162916,312.093861,29.043043,100.0,38.702202,39.370611,19.672988,5.336018,36.121135,0.226556,0.211051,0
28.600112,166.57892,457.370277,58.175093,312.995837,221.795342,0.417609,0.260732,0.150301,46.53783,262.523207,33.054756,100.0,25.718348,13.930084,60.0,8.992228,120.798355,0.175351,0.125716,1
61.350683,89.637968,238.465754,43.701196,100.0,200.559736,0.345075,0.651719,0.704379,5.277395,302.711166,27.504827,100.0,22.270817,24.968741,51.256174,13.865479,75.998626,0.21346,0.869626,0
80.094471,164.954212,318.460323,13.88529,863.889189,81.834211,0.384229,0.617762,0.585786,625.298201,170.532612,21.541273,100.0,36.33559,35.026416,28.869643,1.003869,93.772155,0.226485,1.165089,1
87.600572,323.536338,355.286812,37.237533,1461.212205,176.356112,0.50687,0.597025,0.548403,864.808473,414.80042,13.618335,100.0,38.400865,50.381867,11.181818,12.892796,123.780454,0.198746,0.050844,0
115.10968,196.294456,352.558928,11.532742,1695.630985,197.484582,0.126716,0.510447,0.322176,217.073335,468.329168,27.739313,100.0,31.102453,23.125934,44.135422,5.550334,56.304093,0.149989,0.630299,0
30.196447,309.811987,640.292198,48.402812,464.586368,294.242355,0.726061,0.464809,0.424836,25.715837,164.933971,24.322728,100.0,24.997626,29.093919,44.816322,0.0,157.854575,0.379107,0.063633,0
110.426619,193.02762,409.798568,20.472335,1775.989552,165.956175,0.393992,0.557319,0.64934,178.459849,570.474416,19.319798,100.0,26.878589,33.774732,38.517447,11.882046,111.744409,0.189797,0.167764,0
66.14664,267.293169,435.932993,43.236815,100.0,29.129754,0.353518,0.910961,0.801007,34.299425,629.049562,20.888557,100.0,34.864265,11.839734,52.3616,2.824174,103.712951,0.19323,0.67466,1
74.53999,184.996299,260.956491,55.054932,715.974693,175.426545,0.149498,0.530869,0.566325,107.332867,80.759317,32.98363,100.0,19.05783,31.676104,43.332256,10.345976,49.381942,0.112615,0.605036,0
270.048647,312.118706,437.239983,14.955542,691.394665,301.66234,0.416087,0.523995,0.592879,53.022276,154.489149,29.715873,100.0,43.514621,44.067448,16.220709,5.048838,87.960227,0.165993,0.265678,0
97.253885,420.860386,529.61956,26.607181,1476.168512,205.651963,0.709174,0.91272,0.806599,70.30521,450.217973,30.794513,100.0,49.2152,22.359632,27.58991,10.185255,186.498861,0.348292,0.092656,0
52.493203,90.925743,174.16674,40.591533,1549.151233,114.791482,0.344953,0.406018,0.395413,5.0,124.117319,30.341099,100.0,15.491428,30.234762,55.931503,6.569133,87.908666,0.197756,0.687143,1
45.504282,116.226875,332.366988,28.081223,1377.111828,331.549541,0.545949,0.601129,0.61708,239.697592,31.101266,25.57118,100.0,38.115074,28.523599,28.174568,1.977184,109.060659,0.280733,0.062221,1
61.840696,411.498391,540.123856,14.615042,224.724976,56.034498,0.547722,0.647954,0.513082,20.488958,114.005355,17.796009,100.0,40.724477,48.182536,11.576322,0.454332,158.656905,0.162095,0.323331,0
15.192682,136.554049,446.94473,6.598939,1331.309516,117.675955,0.490581,0.663313,0.704324,485.671746,497.755005,24.643678,100.0,41.602916,11.364836,46.416412,0.0,139.967319,0.268644,0.762437,0
82.837659,138.804306,308.653589,27.362898,1154.520984,157.368489,0.204428,0.424966,0.466556,149.507168,542.877819,27.9378,100.0,13.826095,28.98542,52.35894,2.350862,65.188794,0.215269,0.810498,0
61.232069,168.441502,690.216659,40.706496,100.0,265.67204,0.528738,0.466788,0.427063,1316.46536,31.353898,23.316342,100.0,28.437281,62.29452,13.896729,0.0,136.279379,0.234355,1.469894,0
73.834138,227.659526,354.561128,36.569131,100.0,300.868845,0.386722,0.419395,0.599957,720.427087,229.581929,25.602769,100.0,25.746959,55.846258,22.430328,0.946806,101.416233,0.170485,0.728558,0
65.901062,146.82196,506.483511,13.593268,1418.994645,21.081771,0.392893,0.365246,0.352357,53.024099,38.869032,27.362032,100.0,29.319955,54.688121,17.187675,12.025292,120.418198,0.252983,0.477253,1
17.009292,269.078555,675.626123,29.788139,809.95035,285.132895,0.588561,0.595798,0.589437,386.872889,216.760222,29.816117,100.0,18.417414,59.749873,24.318339,2.195945,137.099052,0.223266,0.04347,0
99.710545,159.217452,278.303671,25.320908,257.408954,259.390229,0.340885,0.320911,0.389214,43.036739,227.042942,29.675705,100.0,50.980083,22.466929,27.821816,6.628723,80.77056,0.1,1.052017,1
37.482227,53.592714,214.354001,20.081132,795.914036,322.07483,0.409435,0.833841,0.835209,465.410338,56.166839,21.811389,100.0,36.799369,58.310301,5.0,1.31888,107.037727,0.230973,1.847277,0
124.836241,312.096809,447.890888,45.109918,1082.020541,324.159477,0.481692,0.556498,0.535745,522.94454,366.404289,16.086331,100.0,20.817831,10.0,60.0,12.174636,125.550477,0.218056,0.083934,1
105.962094,199.852459,314.548328,22.030862,858.574437,279.909201,0.231334,0.629644,0.633108,160.574072,132.407948,33.221189,100.0,25.934813,29.050159,41.812868,8.877446,75.330731,0.191938,0.009891,0
191.28512,392.09951,651.8909,34.707807,124.006923,68.472966,0.471927,0.340076,0.274774,116.141859,47.381428,25.943992,100.0,47.418094,47.971741,5.0,6.414687,142.835579,0.247832,0.795542,1
61.680104,139.717103,418.613793,55.777294,1842.778452,112.993742,0.467813,0.632819,0.611228,81.740645,92.565256,22.251926,100.0,30.89603,41.038791,34.240804,3.439135,102.940061,0.276017,0.753531,0
115.179295,253.313394,360.648757,34.660179,1402.108984,337.075092,0.343643,0.489705,0.503256,84.318326,1055.072917,12.852355,100.0,46.068683,41.52234,9.665735,2.017403,70.698417,0.206448,0.494519,0
206.16443,281.21211,387.11461,38.93626,732.311274,215.342388,0.440663,0.614516,0.558404,8.448361,116.649895,28.287768,100.0,39.433217,22.461879,37.089105,5.977816,109.133845,0.275685,0.342532,1
34.584055,121.772589,295.146435,9.028529,752.452672,193.953864,0.330457,0.66409,0.642619,685.492226,126.902688,26.975731,100.0,17.067574,10.0,60.0,5.055808,72.584547,0.352255,0.086297,0
135.733613,165.88479,335.629154,14.797378,1079.743697,329.655398,0.37824,0.808794,0.568682,49.721102,118.173975,22.342688,100.0,21.116226,44.067047,36.240989,4.163801,80.37207,0.191009,0.310759,0
95.948882,136.731779,188.755898,10.552316,335.189302,314.711487,0.3806,0.530454,0.448591,204.050494,190.380039,26.312554,100.0,19.094116,54.075982,26.185728,1.140736,106.579092,0.203284,0.556926,0
25.047629,153.274634,416.919366,47.064712,1061.338218,261.898615,0.559745,0.717192,0.759551,63.543152,10.367809,32.460313,100.0,37.130737,39.640407,21.967479,2.511593,112.078299,0.219637,1.072597,0
